id,tenant_id,first_name,last_name,full_name,email,phone,company_name,lead_source,lead_status,score,value,budget,assigned_to,owner_id,company_id,title,website,city,state,country,company_size,company_industry,lifecycle_stage,budget_currency,authority_level,need_description,timeline,utm_source,utm_medium,tags,is_archived,is_converted,converted_at,lead_oid,created_at,created_by
8fb8ba56-8489-480e-8d6f-63d7b585bcf1,7319bb38-0e1a-42a0-a1a3-c170af371232,Carol,Torres,Carol Torres,carol.torres@gmail.com,+18113470630,Diamond Edge Partners,cold_call,contacted,77,109650.19,,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,a3b11eec-7159-4649-ad03-75eeb3c9b04f,70f85d2c-46cf-4f5a-8d96-81c1d0cd7f57,Coordinator,,,,FR,11-50,Energy,lead,USD,decision_maker,,1-3_months,,,[],False,False,,LD-2026-001678,2025-11-19T19:30:30.472030,fd2fd60f-404e-41a6-95e7-9a06e7913261
52788fe6-b89c-4df4-9889-09341e334036,7319bb38-0e1a-42a0-a1a3-c170af371232,Sara,Gray,Sara Gray,sara_gray@work.org,,Onyx Data Inc,paid_ads,unqualified,61,11348.85,,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,f6c1513d-8b13-441d-98bb-1a986c21400d,6e3a0d47-8b18-42b8-bd55-e047f9daf4f4,,,,TN,DE,1-10,Telecommunications,lead,USD,decision_maker,Small business growth,6-12_months,,,[],False,False,,LD-2026-001679,2025-05-29T02:41:44.472063,8ae3dae5-38cd-4160-84ef-5c590af0066c
92e2e10b-fb9d-4599-8551-f1b9eca9d3fd,7319bb38-0e1a-42a0-a1a3-c170af371232,Jordan,Butler,Jordan Butler,jordan_butler@company.com,,RedRock Ventures Ltd,referral,new,1,354088.64,50156.5,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,af8e7df9-9ce7-4499-ab19-610e813af04b,e222e117-55d9-437b-94c3-3db41f09400b,Support Engineer,https://redrockventures.com,,OR,JP,201-500,Manufacturing,lead,USD,unknown,Team collaboration tools,1-3_months,google,organic,[],False,False,,LD-2026-001680,2025-05-03T19:01:41.472103,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96
fe78a176-3cd2-4804-887c-a28da0b08cfd,7319bb38-0e1a-42a0-a1a3-c170af371232,Joyce,Vasquez,Joyce Vasquez,joycevasquez35@gmail.com,+18165386342,EverGreen Solutions Corp,website,contacted,76,139794.68,562772.43,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,,CFO,,,CA,DE,500+,Manufacturing,lead,USD,decision_maker,,3-6_months,,organic,"['cold_lead', 'new_market']",False,False,,LD-2026-001681,2026-08-01T22:01:35.472135,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
5c3d2a08-2c5b-4f41-998f-7e5ac348a8b1,7319bb38-0e1a-42a0-a1a3-c170af371232,Teresa,Bell,Teresa Bell,teresabell92@company.com,+19868855673,Onyx Data LLC,cold_call,contacted,35,16241.92,,f6c1513d-8b13-441d-98bb-1a986c21400d,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,,,,Louisville,CA,GB,201-500,Insurance,lead,USD,decision_maker,Data analytics platform,immediate,,organic,[],False,False,,LD-2026-001682,2026-04-13T03:44:06.472167,8ae3dae5-38cd-4160-84ef-5c590af0066c
0589b93a-0f78-4f21-8b09-6c84ea8289da,7319bb38-0e1a-42a0-a1a3-c170af371232,Eugene,White,Eugene White,eugenewhite@company.com,,Vanguard Systems Inc,social_media,qualified,59,91490.94,,a3b11eec-7159-4649-ad03-75eeb3c9b04f,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,,,,Seattle,,JP,500+,Insurance,lead,USD,unknown,Data analytics platform,6-12_months,,,['startup'],True,False,,LD-2026-001683,2025-12-29T01:23:56.472197,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
b06ddfc9-8d02-48ef-9747-7524c93fdd10,7319bb38-0e1a-42a0-a1a3-c170af371232,Eric,Mason,Eric Mason,eric_mason70@work.org,+16178851285,Pearl Analytics Corp,word_of_mouth,qualified,91,425036.77,,fd2fd60f-404e-41a6-95e7-9a06e7913261,f6c1513d-8b13-441d-98bb-1a986c21400d,7db59e35-0f85-4a7c-b28a-e41b87b1d8b4,Data Analyst,https://apexhealth.com,,,US,201-500,Hospitality,lead,USD,influencer,,3-6_months,facebook,social,['nurture'],False,False,,LD-2026-001684,2026-04-15T14:14:35.472233,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
edec5fc3-25f2-416b-9ba5-ee00ff8dcc0f,7319bb38-0e1a-42a0-a1a3-c170af371232,Cynthia,Rivera,Cynthia Rivera,cynthia.rivera@outlook.com,+19648728903,Titan Industries LLC,paid_ads,qualified,78,391359.9,,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,eaf0989b-5b56-4b72-9a32-2711e9c394ff,,VP Marketing,,Denver,,FR,500+,Marketing,lead,USD,decision_maker,,3-6_months,,,[],False,False,,LD-2026-001685,2025-03-25T11:22:43.472263,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
67d84fbe-09d6-4f19-9b19-44d8c6346e37,7319bb38-0e1a-42a0-a1a3-c170af371232,Joan,Davis,Joan Davis,joan_davis@work.org,,Jade Consulting Partners,webinar,qualified,91,365579.62,200793.31,a3b11eec-7159-4649-ad03-75eeb3c9b04f,af8e7df9-9ce7-4499-ab19-610e813af04b,e57fa58d-e5d8-4bf0-9dce-3f01affd781f,Director of Sales,https://evergreensolutions.com,New York,,JP,11-50,Transportation,lead,USD,gatekeeper,,6-12_months,,email,['renewal'],False,False,,LD-2026-001686,2025-08-05T18:23:18.472298,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
0245e688-d779-4222-a784-ceb320ba3ab1,7319bb38-0e1a-42a0-a1a3-c170af371232,Noah,Kelly,Noah Kelly,noah.kelly@yahoo.com,,Summit Analytics LLC,other,lost,36,85913.39,,af8e7df9-9ce7-4499-ab19-610e813af04b,96bb061b-9355-4d14-bab8-c5b59a63ac2a,,CFO,,,,MX,51-200,Aerospace,lead,USD,unknown,,exploring,twitter,cpc,"['upsell', 'cross_sell']",False,False,,LD-2026-001687,2025-09-13T06:07:31.472330,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
1a29529d-65e9-492d-8b52-53876aa7a688,7319bb38-0e1a-42a0-a1a3-c170af371232,Julie,Williams,Julie Williams,juliewilliams@hotmail.com,+13510701528,BrightStar Inc Co,content_marketing,contacted,44,75796.33,,aabd8828-4992-4138-a82c-82d2ace3e408,8ae3dae5-38cd-4160-84ef-5c590af0066c,bd97cf94-81c9-438e-a93a-4b18d1814b29,Support Engineer,,El Paso,,DE,11-50,Media,lead,USD,gatekeeper,,1-3_months,,,[],False,False,,LD-2026-001688,2025-02-17T07:53:29.472360,f6c1513d-8b13-441d-98bb-1a986c21400d
4cec729a-55f8-4fba-9b2b-a67c6d1bcf41,7319bb38-0e1a-42a0-a1a3-c170af371232,Diana,Johnson,Diana Johnson,diana.johnson@gmail.com,+14019473354,Zenith Partners LLC,trade_show,new,88,262682.5,396138.17,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,af8e7df9-9ce7-4499-ab19-610e813af04b,7ed3b82d-ee88-4caa-89ee-2278bed309aa,,https://ironmountain.com,,,MX,11-50,Manufacturing,lead,USD,gatekeeper,Want to automate marketing,exploring,,social,"['pricing_page', 'referral_partner']",False,False,,LD-2026-001689,2026-04-24T23:20:38.472393,8ae3dae5-38cd-4160-84ef-5c590af0066c
715db609-c7c4-492b-9263-9afffb46ff62,7319bb38-0e1a-42a0-a1a3-c170af371232,Dennis,Jackson,Dennis Jackson,dennisjackson48@yahoo.com,+15978078251,Nimbus Networks Inc,referral,contacted,41,130830.94,945674.95,968afaab-9fc3-43d8-aea9-de1b0845fb8c,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,313ae7d2-c8a1-4dc3-8dbe-7ec938644542,Product Manager,,,,DE,51-200,Legal,lead,USD,decision_maker,,exploring,,social,"['vip', 'churned']",False,False,,LD-2026-001690,2025-06-26T04:18:04.472430,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
1313b8f3-f1e2-48fa-9b29-eef094cfe2ad,7319bb38-0e1a-42a0-a1a3-c170af371232,Billy,Cooper,Billy Cooper,billy_cooper@hotmail.com,,SwiftScale Inc,organic_search,qualified,24,126384.35,960355.76,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,eaf0989b-5b56-4b72-9a32-2711e9c394ff,,,,Fresno,,JP,11-50,Construction,lead,USD,unknown,,1-3_months,linkedin,,"['webinar_attendee', 'cross_sell']",False,False,,LD-2026-001691,2026-02-02T16:57:40.472461,af8e7df9-9ce7-4499-ab19-610e813af04b
9e58b5a4-cd6b-4bcd-a931-80d3d437b2b2,7319bb38-0e1a-42a0-a1a3-c170af371232,Theresa,Mitchell,Theresa Mitchell,theresa_mitchell@yahoo.com,+18997892671,Horizon Media Co,email_campaign,new,61,45458.85,,eaf0989b-5b56-4b72-9a32-2711e9c394ff,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,738db302-03d1-4dee-b0ef-d38ccc14a3d8,,,,,FR,11-50,Technology,lead,USD,unknown,,1-3_months,,organic,['trial'],False,False,,LD-2026-001692,2025-03-26T09:22:32.472492,8ae3dae5-38cd-4160-84ef-5c590af0066c
ad9d3acc-cd01-4f7d-8d1e-bf1927a57abd,7319bb38-0e1a-42a0-a1a3-c170af371232,Theresa,Jackson,Theresa Jackson,theresa_jackson@outlook.com,+14705621158,Silver Stream Corp,word_of_mouth,qualified,13,388230.54,,fd2fd60f-404e-41a6-95e7-9a06e7913261,fd2fd60f-404e-41a6-95e7-9a06e7913261,cd1a5593-5eca-467d-be39-1ef39edfcd4e,HR Manager,https://ironmountain.com,,,BR,500+,Manufacturing,lead,USD,gatekeeper,Data analytics platform,immediate,,social,"['at_risk', 'upsell', 'cross_sell']",False,False,,LD-2026-001693,2026-03-15T10:25:03.472524,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
32ab4391-78f0-4350-af1e-041867a95fc6,7319bb38-0e1a-42a0-a1a3-c170af371232,Terry,Jordan,Terry Jordan,terry_jordan@company.com,,Opal Solutions LLC,trade_show,lost,48,182538.83,,a3b11eec-7159-4649-ad03-75eeb3c9b04f,8ae3dae5-38cd-4160-84ef-5c590af0066c,c2460213-ba65-4713-b701-7b3ab3e20f2d,,,Charlotte,PA,GB,500+,Finance,lead,USD,unknown,,6-12_months,,,"['nurture', 'cross_sell', 'content_downloader']",False,False,,LD-2026-001694,2025-12-26T14:07:45.472555,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
dd65d944-1d84-483a-9dc7-92a249261916,7319bb38-0e1a-42a0-a1a3-c170af371232,Teresa,Warren,Teresa Warren,teresa_warren@outlook.com,,Horizon Media LLC,webinar,converted,13,363426.55,146479.22,8ae3dae5-38cd-4160-84ef-5c590af0066c,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,,Data Analyst,https://sapphiretech.com,Boston,,BR,201-500,Hospitality,lead,USD,gatekeeper,Seeking enterprise solution,3-6_months,,,"['churned', 'cold_lead']",False,True,2026-02-19T11:49:23.472585,LD-2026-001695,2025-09-17T21:54:52.472597,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
9d4bfbed-9bdf-42d2-a69f-d300be40e41d,7319bb38-0e1a-42a0-a1a3-c170af371232,Aaron,Diaz,Aaron Diaz,aarondiaz@yahoo.com,+12326008639,Amber Industries Inc,trade_show,lost,74,156094.04,186677.97,af8e7df9-9ce7-4499-ab19-610e813af04b,eaf0989b-5b56-4b72-9a32-2711e9c394ff,,Account Manager,,Minneapolis,VA,US,1-10,Legal,lead,USD,decision_maker,,6-12_months,,,"['hot_lead', 'startup', 'vip']",False,False,,LD-2026-001696,2025-03-18T00:51:16.472635,af8e7df9-9ce7-4499-ab19-610e813af04b
13e3a664-d8aa-452c-abe1-c93d34109990,7319bb38-0e1a-42a0-a1a3-c170af371232,Deborah,Wallace,Deborah Wallace,deborah.wallace@yahoo.com,+15253487079,Sterling Finance Inc,demo_request,new,67,235635.44,,96bb061b-9355-4d14-bab8-c5b59a63ac2a,eaf0989b-5b56-4b72-9a32-2711e9c394ff,9eef8b91-8118-442a-b337-722730ce1bc2,,,,AZ,JP,500+,Insurance,lead,USD,gatekeeper,Seeking enterprise solution,6-12_months,linkedin,,"['enterprise', 'low_priority']",False,False,,LD-2026-001697,2025-03-10T20:12:40.472668,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96
e98d3e19-dcf8-476a-81ee-5362b658e414,7319bb38-0e1a-42a0-a1a3-c170af371232,Marilyn,Wright,Marilyn Wright,marilyn.wright@gmail.com,,Sterling Finance Inc,partner,unqualified,78,402269.77,,f6c1513d-8b13-441d-98bb-1a986c21400d,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,,,,,,DE,1-10,Retail,lead,USD,influencer,,6-12_months,,,[],False,False,,LD-2026-001698,2025-07-07T08:57:47.472696,aabd8828-4992-4138-a82c-82d2ace3e408
b91308f4-93bb-4967-9175-6cb66540db65,7319bb38-0e1a-42a0-a1a3-c170af371232,Lauren,Ford,Lauren Ford,laurenford@company.com,+19154597876,Sapphire Tech Inc,webinar,unqualified,16,395238.67,,96bb061b-9355-4d14-bab8-c5b59a63ac2a,968afaab-9fc3-43d8-aea9-de1b0845fb8c,,Specialist,,,MD,MX,11-50,Retail,lead,USD,gatekeeper,Small business growth,immediate,,,"['hot_lead', 'startup']",False,False,,LD-2026-001699,2025-06-13T16:35:09.472727,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
d96edd14-cfbb-4c2c-97c2-d9b53ee9e39f,7319bb38-0e1a-42a0-a1a3-c170af371232,Henry,Jimenez,Henry Jimenez,henry_jimenez64@gmail.com,,Horizon Media Co,webinar,contacted,16,307212.95,,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,eaf0989b-5b56-4b72-9a32-2711e9c394ff,e7daaa43-9399-4bea-91e8-41c2b315f8d7,Team Lead,,Sacramento,TX,IN,201-500,Real Estate,lead,USD,influencer,Customer support system,3-6_months,,,[],False,False,,LD-2026-001700,2025-03-18T11:01:28.472764,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96
a97cb967-b316-4955-861e-f7a7ffdfc2c5,7319bb38-0e1a-42a0-a1a3-c170af371232,Paul,Howard,Paul Howard,paul_howard@work.org,,Nimbus Networks LLC,trade_show,qualified,83,167824.1,30683.19,968afaab-9fc3-43d8-aea9-de1b0845fb8c,af8e7df9-9ce7-4499-ab19-610e813af04b,fa9e2caa-b3a9-408f-9168-37e33fe363f7,,,,,MX,51-200,Legal,lead,USD,unknown,,exploring,,,"['pricing_page', 'low_priority']",False,False,,LD-2026-001701,2025-05-17T10:56:03.472794,a3b11eec-7159-4649-ad03-75eeb3c9b04f
5d0cb328-d7bd-4654-82ec-795e164d4e9a,7319bb38-0e1a-42a0-a1a3-c170af371232,Cheryl,Wallace,Cheryl Wallace,cheryl.wallace@work.org,,SwiftScale LLC,other,converted,21,23802.65,411882.72,fd2fd60f-404e-41a6-95e7-9a06e7913261,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,,,https://catalystgroup.com,,,BR,201-500,Agriculture,lead,USD,gatekeeper,,6-12_months,,,['cold_lead'],False,True,2026-05-06T01:58:31.472823,LD-2026-001702,2025-06-10T06:45:30.472830,eaf0989b-5b56-4b72-9a32-2711e9c394ff
3be50d4a-70a8-4a02-8dd2-561fd399ec71,7319bb38-0e1a-42a0-a1a3-c170af371232,Diane,Williams,Diane Williams,dianewilliams@hotmail.com,,Fusion Analytics Corp,trade_show,qualified,18,449350.6,859295.62,eaf0989b-5b56-4b72-9a32-2711e9c394ff,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,,,https://evergreensolutions.com,Atlanta,,US,500+,Real Estate,lead,USD,gatekeeper,,3-6_months,,social,"['high_priority', 'pricing_page']",False,False,,LD-2026-001703,2025-04-03T17:11:27.472869,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
aa74ae56-958e-441d-b518-59c4450cf8f9,7319bb38-0e1a-42a0-a1a3-c170af371232,Alan,Brown,Alan Brown,alan.brown@yahoo.com,,ClearView Corp Corp,email_campaign,lost,19,164064.81,,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,,,,Minneapolis,CA,FR,51-200,Healthcare,lead,USD,unknown,Customer support system,1-3_months,google,,['demo'],False,False,,LD-2026-001704,2025-02-07T20:12:18.472899,968afaab-9fc3-43d8-aea9-de1b0845fb8c
6c47fd2e-fed4-456e-b73e-e5da23c2933c,7319bb38-0e1a-42a0-a1a3-c170af371232,Joan,Bennett,Joan Bennett,joan.bennett@outlook.com,,Pulse Digital Ltd,linkedin,converted,73,75677.19,242609.86,96bb061b-9355-4d14-bab8-c5b59a63ac2a,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,a14c7385-ce77-4cd8-86f9-61c37dd2bbd8,Senior Manager,,,WA,GB,11-50,Real Estate,lead,USD,unknown,,exploring,facebook,email,['new_market'],False,True,2026-03-25T18:46:25.472928,LD-2026-001705,2026-07-02T16:04:59.472945,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
eee2edf7-48e7-44d0-a85b-c4014734d559,7319bb38-0e1a-42a0-a1a3-c170af371232,Douglas,Davis,Douglas Davis,douglasdavis@gmail.com,+12741496963,SilverLine Corp LLC,webinar,converted,46,232637.15,,8ae3dae5-38cd-4160-84ef-5c590af0066c,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,,CTO,,Chicago,,GB,11-50,Hospitality,lead,USD,gatekeeper,,3-6_months,,,['cold_lead'],False,True,2026-02-14T16:15:23.472975,LD-2026-001706,2025-06-17T11:32:30.472982,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
6ca587f0-1011-44a3-8aba-1a792a130a76,7319bb38-0e1a-42a0-a1a3-c170af371232,Kimberly,Brown,Kimberly Brown,kimberly_brown45@work.org,,Velocity Labs LLC,referral,unqualified,69,247222.98,,eaf0989b-5b56-4b72-9a32-2711e9c394ff,af8e7df9-9ce7-4499-ab19-610e813af04b,,Product Manager,,Austin,TX,IN,51-200,Consulting,lead,USD,influencer,,immediate,,cpc,"['pricing_page', 'seasonal', 'vip']",False,False,,LD-2026-001707,2025-04-15T19:24:53.473013,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
4ce35d2e-b073-469c-8de3-c3b1603edbce,7319bb38-0e1a-42a0-a1a3-c170af371232,Jerry,Patel,Jerry Patel,jerrypatel87@outlook.com,,BlueShift Labs Inc,word_of_mouth,contacted,46,155273.45,628048.44,f6c1513d-8b13-441d-98bb-1a986c21400d,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,,Product Manager,,,,GB,11-50,Consulting,lead,USD,influencer,Customer support system,1-3_months,,email,['low_priority'],False,False,,LD-2026-001708,2025-03-13T06:44:56.473044,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
8c281faf-583c-43c6-b77f-706a567d35cd,7319bb38-0e1a-42a0-a1a3-c170af371232,John,Wallace,John Wallace,johnwallace@hotmail.com,+15851560722,SilverLine Corp Inc,cold_call,qualified,86,392674.59,,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,,Manager,,,AZ,DE,201-500,Education,lead,USD,decision_maker,,exploring,,,[],False,False,,LD-2026-001709,2025-10-08T13:24:53.473074,af8e7df9-9ce7-4499-ab19-610e813af04b
07500355-0485-4762-8098-fde111bc7e97,7319bb38-0e1a-42a0-a1a3-c170af371232,Maria,Hall,Maria Hall,maria.hall@hotmail.com,,NexGen Software Group,cold_call,new,97,194151.93,,af8e7df9-9ce7-4499-ab19-610e813af04b,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,a2d5367e-dc5c-43fa-99a7-3b8f40432f07,Manager,,,CO,US,500+,Consulting,lead,USD,decision_maker,,exploring,,social,['upsell'],False,False,,LD-2026-001710,2026-05-26T23:16:33.473115,fd2fd60f-404e-41a6-95e7-9a06e7913261
3d62b402-942a-4f15-a1be-e81a5198166a,7319bb38-0e1a-42a0-a1a3-c170af371232,Donald,Nguyen,Donald Nguyen,donald.nguyen30@hotmail.com,+14840876871,Apex Health Corp,word_of_mouth,lost,50,423443.43,850457.04,aabd8828-4992-4138-a82c-82d2ace3e408,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,,Representative,https://pearlanalytics.com,Virginia Beach,,FR,201-500,Agriculture,lead,USD,influencer,Customer support system,3-6_months,email,,['trial'],False,False,,LD-2026-001711,2025-05-02T20:15:09.473149,a3b11eec-7159-4649-ad03-75eeb3c9b04f
ea364282-cdac-48c2-800f-c423d2b14965,7319bb38-0e1a-42a0-a1a3-c170af371232,Ashley,Baker,Ashley Baker,ashley_baker@work.org,+12394795697,Copper Systems Corp,trade_show,converted,92,455009.92,414853.34,a3b11eec-7159-4649-ad03-75eeb3c9b04f,96bb061b-9355-4d14-bab8-c5b59a63ac2a,,,,,,DE,11-50,Education,lead,USD,influencer,Looking to upgrade their CRM system,6-12_months,,,"['content_downloader', 'new_market', 'cold_lead']",False,True,2026-07-17T09:24:33.473183,LD-2026-001712,2026-03-29T22:51:56.473191,f6c1513d-8b13-441d-98bb-1a986c21400d
4516b6c4-edc1-43ae-8a79-10ddb7a25adb,7319bb38-0e1a-42a0-a1a3-c170af371232,Amber,Martinez,Amber Martinez,amber.martinez@outlook.com,+19902008798,ClearView Corp Inc,website,converted,38,421266.01,,fd2fd60f-404e-41a6-95e7-9a06e7913261,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,7cab2a2a-56fe-4aca-9dc0-ec5ded3f7749,,,Tucson,,FR,500+,Media,lead,USD,unknown,Customer support system,1-3_months,,,"['demo', 'high_priority', 'existing_customer']",False,True,2026-04-01T17:39:02.473222,LD-2026-001713,2026-06-21T05:08:29.473229,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
df4015e8-8883-4fc0-bdaf-903d3949ad63,7319bb38-0e1a-42a0-a1a3-c170af371232,Hannah,Wood,Hannah Wood,hannahwood@yahoo.com,+19299263088,Crystal Clear Inc,website,converted,68,325030.66,,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,,VP Sales,,,,US,11-50,Energy,lead,USD,decision_maker,Team collaboration tools,immediate,,organic,"['webinar_attendee', 'trial']",False,True,2026-05-11T07:42:18.473269,LD-2026-001714,2025-04-02T02:09:36.473277,fd2fd60f-404e-41a6-95e7-9a06e7913261
2517561f-cb37-4317-b34e-06e2b0c47811,7319bb38-0e1a-42a0-a1a3-c170af371232,Sarah,Green,Sarah Green,sarah.green@hotmail.com,+15932782128,Golden Ratio Inc,website,unqualified,61,390061.86,,aabd8828-4992-4138-a82c-82d2ace3e408,aabd8828-4992-4138-a82c-82d2ace3e408,,,https://vanguardsystems.com,San Antonio,AZ,GB,11-50,Telecommunications,lead,USD,influencer,,6-12_months,,social,['at_risk'],False,False,,LD-2026-001715,2025-06-18T22:09:12.473309,a3b11eec-7159-4649-ad03-75eeb3c9b04f
da4c8b27-cde6-44a5-ad9a-cc502cdc3400,7319bb38-0e1a-42a0-a1a3-c170af371232,Jerry,Murphy,Jerry Murphy,jerrymurphy@work.org,+15128985834,Platinum Partners Inc,trade_show,new,15,299845.91,,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,eaf0989b-5b56-4b72-9a32-2711e9c394ff,9379c0b2-b2f4-446e-bdcf-fa312506a448,Senior Manager,,,,GB,201-500,Manufacturing,lead,USD,influencer,,1-3_months,,email,"['startup', 'at_risk', 'new_market']",False,False,,LD-2026-001716,2025-06-08T22:38:09.473346,96bb061b-9355-4d14-bab8-c5b59a63ac2a
b4dd25db-bac6-417b-98c9-d9cde2784a8c,7319bb38-0e1a-42a0-a1a3-c170af371232,Robert,Graham,Robert Graham,robert.graham52@work.org,,Ruby Software Inc,trade_show,converted,32,211645.24,,968afaab-9fc3-43d8-aea9-de1b0845fb8c,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,,,https://crystalcorp.com,Long Beach,,BR,1-10,Finance,lead,USD,unknown,Seeking enterprise solution,immediate,twitter,,[],False,True,2026-06-10T04:41:06.473377,LD-2026-001717,2025-08-31T06:29:24.473384,8ae3dae5-38cd-4160-84ef-5c590af0066c
d544e8d2-2ece-4cb9-940b-e6cff385c519,7319bb38-0e1a-42a0-a1a3-c170af371232,Martha,Burns,Martha Burns,marthaburns@outlook.com,+16697488169,CloudPeak Analytics Partners,organic_search,qualified,83,163133.56,,eaf0989b-5b56-4b72-9a32-2711e9c394ff,968afaab-9fc3-43d8-aea9-de1b0845fb8c,9995af27-9726-4781-8a4c-232f305ad00a,,,,,US,201-500,Legal,lead,USD,decision_maker,,exploring,twitter,,[],False,False,,LD-2026-001718,2026-06-27T10:24:57.473414,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
264468db-3f63-46f7-b7c8-b4f6e1773ef7,7319bb38-0e1a-42a0-a1a3-c170af371232,Ruth,Allen,Ruth Allen,ruth_allen@company.com,+13337863958,SwiftScale Inc,linkedin,lost,65,358980.07,944566.39,968afaab-9fc3-43d8-aea9-de1b0845fb8c,af8e7df9-9ce7-4499-ab19-610e813af04b,,Coordinator,,Sacramento,,BR,500+,Aerospace,lead,USD,influencer,,1-3_months,,,"['upsell', 'renewal', 'seasonal']",False,False,,LD-2026-001719,2026-02-12T21:58:50.473446,aabd8828-4992-4138-a82c-82d2ace3e408
bd298679-7033-4c22-8357-56ba3a42a617,7319bb38-0e1a-42a0-a1a3-c170af371232,Martha,Cooper,Martha Cooper,martha.cooper@outlook.com,,BrightStar Inc Partners,webinar,converted,12,130214.33,,af8e7df9-9ce7-4499-ab19-610e813af04b,a3b11eec-7159-4649-ad03-75eeb3c9b04f,bdfe74de-067e-480a-971a-6f7f4f75216a,Director of Sales,,New York,,DE,500+,Construction,lead,USD,influencer,Need better sales tracking,6-12_months,twitter,,['webinar_attendee'],False,True,2026-03-31T21:12:21.473476,LD-2026-001720,2026-08-06T07:53:29.473483,a3b11eec-7159-4649-ad03-75eeb3c9b04f
70626122-b277-49e3-b6f0-edc7e4245dc5,7319bb38-0e1a-42a0-a1a3-c170af371232,Kenneth,Patterson,Kenneth Patterson,kenneth_patterson@outlook.com,,Copper Systems Corp,demo_request,contacted,47,38972.41,,968afaab-9fc3-43d8-aea9-de1b0845fb8c,f6c1513d-8b13-441d-98bb-1a986c21400d,,Senior Engineer,,,OK,IN,500+,Automotive,lead,USD,unknown,,6-12_months,google,,['referral_partner'],False,False,,LD-2026-001721,2025-12-12T06:40:50.473516,f6c1513d-8b13-441d-98bb-1a986c21400d
d62c742a-9f23-491b-ae72-68579073c7d8,7319bb38-0e1a-42a0-a1a3-c170af371232,Olivia,Gonzalez,Olivia Gonzalez,oliviagonzalez@outlook.com,+15794151795,Onyx Data Inc,email_campaign,qualified,97,229289.74,,af8e7df9-9ce7-4499-ab19-610e813af04b,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,6e3a0d47-8b18-42b8-bd55-e047f9daf4f4,,,,,IN,1-10,Finance,lead,USD,influencer,Team collaboration tools,3-6_months,,,"['renewal', 'existing_customer']",False,False,,LD-2026-001722,2026-03-21T20:30:17.473546,aabd8828-4992-4138-a82c-82d2ace3e408
