id,tenant_id,company_id,assigned_to,first_name,last_name,email,secondary_email,phone,mobile_phone,job_title,department,address,city,state,country,postal_code,timezone,birthday,lead_source,lead_status,lifecycle_stage,score,do_not_contact,unsubscribed,is_archived,is_customer,tags,times_contacted,linkedin_url,created_at,created_by
ca0fca1e-933d-4d84-9459-d0a3a84e8ecf,6e2684b5-dd18-4549-8440-7276b577d2b5,2b5a6213-159d-403b-b73c-4fa6a5bb8f69,71030eb2-1621-4863-8e2d-b6184abb7f32,Nicole,Patel,nicolepatel10@yahoo.com,,+18294614525,,Administrative Assistant,Legal,3534 Pine Blvd,Dallas,CA,GB,,US/Eastern,,social_media,converted,evangelist,54,False,False,False,False,"['new_market', 'high_priority']",37,https://linkedin.com/in/nicole-patel,2025-10-11T06:28:30.024318,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e
bbd36562-6969-4097-b8c2-93981fb11736,6e2684b5-dd18-4549-8440-7276b577d2b5,,d53e375b-e751-4c1c-9dd2-2c198336f144,Deborah,Gomez,deborah_gomez23@gmail.com,,+18286181969,+13960515542,Analyst,,3564 Main Blvd,,,FR,,US/Eastern,,word_of_mouth,qualified,marketing_qualified_lead,6,False,False,False,True,"['vip', 'demo', 'enterprise', 'new_market']",40,https://linkedin.com/in/deborah-gomez,2025-11-23T15:58:23.024370,8b51f21b-0da9-4139-8f04-0ef4187ce705
12500efd-e638-472c-9c83-a21e9aecc767,6e2684b5-dd18-4549-8440-7276b577d2b5,,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f,Ronald,Jordan,ronaldjordan@gmail.com,,+12741080621,,Senior Manager,Support,6104 Oak St,Sacramento,,GB,,US/Pacific,1966-05-28,demo_request,contacted,evangelist,96,False,False,False,False,['cold_lead'],13,,2026-07-06T19:28:53.024423,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
17910eab-b2bc-418a-8a60-d2064c9bc14b,6e2684b5-dd18-4549-8440-7276b577d2b5,,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,Diana,Bailey,diana_bailey@work.org,,,+18100895388,CEO,,,,NY,BR,,US/Pacific,1989-02-03,word_of_mouth,new,churned,4,False,False,False,False,"['referral_partner', 'cold_lead', 'bulk_order', 'renewal']",15,https://linkedin.com/in/diana-bailey,2026-07-02T14:49:23.024470,f26bd177-029d-4863-993c-dfebe5004897
11a65b90-3322-4174-b922-783669160644,6e2684b5-dd18-4549-8440-7276b577d2b5,,7223e10a-b124-4a7f-a342-f0f59020ba2f,Daniel,Spencer,daniel.spencer45@work.org,daniel.spencer@gmail.com,+12602206503,,Analyst,,,Las Vegas,,FR,52656,US/Central,1980-03-31,webinar,new,opportunity,29,False,False,False,False,[],34,,2025-04-10T06:11:45.024521,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
c0f40d60-3b1d-40c6-ab05-c7b906466d94,6e2684b5-dd18-4549-8440-7276b577d2b5,,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e,Brandon,Fox,brandon_fox@work.org,,+13593161452,+12734182585,Director of Marketing,,,Long Beach,CA,IN,84660,US/Pacific,,content_marketing,lost,opportunity,99,False,False,False,False,"['pricing_page', 'win_back', 'at_risk', 'demo']",10,https://linkedin.com/in/brandon-fox,2026-07-22T23:21:18.024567,7675c849-0f1f-4fa3-923c-f392ea4a2f35
fcdb5d00-0946-4b3a-ba35-15d49e0a5d21,6e2684b5-dd18-4549-8440-7276b577d2b5,,f26bd177-029d-4863-993c-dfebe5004897,Peter,Jenkins,peterjenkins77@gmail.com,,,,Coordinator,,5732 Main Ave,,,CA,,US/Central,,other,unqualified,lead,84,False,False,False,False,['churned'],15,,2026-02-05T15:51:47.024608,f26bd177-029d-4863-993c-dfebe5004897
066b702a-20bb-47bd-b51c-98ffbfdf8c93,6e2684b5-dd18-4549-8440-7276b577d2b5,62514d73-9fc4-48fd-a4d9-50852cdaf0b0,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,Doris,Ruiz,doris.ruiz33@company.com,,+18469262062,,Specialist,,2927 Pine Ave,,AZ,FR,15376,UTC,,referral,qualified,evangelist,53,False,False,False,False,[],46,,2026-07-11T13:02:52.024669,71030eb2-1621-4863-8e2d-b6184abb7f32
17b42128-c769-4757-8afb-ff1e17fe7116,6e2684b5-dd18-4549-8440-7276b577d2b5,17c2f997-3831-4913-973b-ff6499d40ede,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,Jack,Mendoza,jackmendoza@yahoo.com,,+15783084062,+16741767364,Finance Manager,Customer Success,4430 Oak St,,,US,51950,US/Eastern,,other,unqualified,lead,58,False,False,False,False,[],49,,2025-08-18T21:40:06.024720,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
6d68f7eb-48a5-4dd3-a4b1-c9bbc12a0661,6e2684b5-dd18-4549-8440-7276b577d2b5,fc781a68-5a43-466c-a52d-5c85535ea4da,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb,Victoria,Chavez,victoriachavez@gmail.com,,,+14069623214,Customer Success Manager,,,Albuquerque,TX,CA,47872,UTC,,referral,unqualified,marketing_qualified_lead,41,False,False,False,False,"['high_priority', 'cold_lead', 'new_market', 'bulk_order']",43,https://linkedin.com/in/victoria-chavez,2025-08-23T21:19:39.024764,d53e375b-e751-4c1c-9dd2-2c198336f144
c740ff9b-9bd8-4809-8ca9-f009dbbde50c,6e2684b5-dd18-4549-8440-7276b577d2b5,acb072b8-736c-4479-b469-55ece4bba04e,f26bd177-029d-4863-993c-dfebe5004897,Samuel,Warren,samuelwarren@hotmail.com,,+15653598941,,Account Manager,,853 Main Ave,Oakland,WA,IN,72423,US/Pacific,1988-03-26,trade_show,contacted,churned,22,False,False,False,False,['trial'],19,,2025-04-03T07:38:25.024819,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
0a5fc3e0-36db-42b2-8520-344f2de13eff,6e2684b5-dd18-4549-8440-7276b577d2b5,,8b51f21b-0da9-4139-8f04-0ef4187ce705,Brian,Gonzales,brian_gonzales69@hotmail.com,,+17741940405,,Consultant,,,San Diego,,IN,,US/Central,,referral,qualified,opportunity,33,False,False,False,False,[],9,https://linkedin.com/in/brian-gonzales,2026-07-13T02:42:29.024860,63c904bb-37e1-42e9-b828-03d273915302
16070a00-00ff-4d3d-9a60-53843ed62d44,6e2684b5-dd18-4549-8440-7276b577d2b5,,9d990953-1d48-4691-9104-88f3d84dc63c,Bradley,Stone,bradley.stone63@outlook.com,bradley_stone@work.org,+19667981794,+13287623791,,,,,FL,US,67160,US/Eastern,,email_campaign,contacted,opportunity,15,False,False,True,False,[],0,,2026-03-16T21:13:41.024928,8b51f21b-0da9-4139-8f04-0ef4187ce705
5a71ae74-46d8-4345-b2b5-c5015ff8257a,6e2684b5-dd18-4549-8440-7276b577d2b5,,d53e375b-e751-4c1c-9dd2-2c198336f144,Terry,Hunt,terry.hunt@outlook.com,,,+15981368288,Technician,Finance,5376 Main Blvd,,,AU,28642,US/Pacific,,linkedin,new,marketing_qualified_lead,45,False,False,False,False,['bulk_order'],7,,2026-01-07T12:04:08.024977,9d990953-1d48-4691-9104-88f3d84dc63c
3344295b-5e43-4609-a10f-8a4e2225a980,6e2684b5-dd18-4549-8440-7276b577d2b5,e747348c-9493-424f-9a24-f30d6d2c0ea2,9d990953-1d48-4691-9104-88f3d84dc63c,Ruth,Collins,ruthcollins@hotmail.com,,+19971736160,,Operations Manager,,9683 Pine Blvd,Columbus,AZ,MX,24149,US/Pacific,,cold_call,new,subscriber,88,False,False,False,False,"['new_market', 'referral_partner']",25,,2026-06-16T14:27:26.025024,71030eb2-1621-4863-8e2d-b6184abb7f32
5abff5c8-9e8e-46da-8505-7bd40d57de9a,6e2684b5-dd18-4549-8440-7276b577d2b5,bf7872a0-3d26-445b-8eb8-80751ff502ed,71030eb2-1621-4863-8e2d-b6184abb7f32,Joshua,Boyd,joshua.boyd@work.org,joshuaboyd@gmail.com,+16372984945,,,Data Science,2631 Main Blvd,,,CA,,US/Pacific,,linkedin,converted,churned,75,False,False,False,True,[],37,,2025-06-16T05:26:27.025072,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
a867f9e6-a516-4a79-a4fb-4e4683ce88af,6e2684b5-dd18-4549-8440-7276b577d2b5,,876017f1-7629-48e0-9ce9-20b44276c7d6,Emma,Hart,emma.hart@gmail.com,,+18654259935,,,Design,6204 Pine Blvd,,,IN,84611,US/Pacific,,webinar,unqualified,sales_qualified_lead,90,True,False,False,False,"['low_priority', 'enterprise', 'at_risk', 'cold_lead']",41,,2025-09-07T23:48:17.025117,7223e10a-b124-4a7f-a342-f0f59020ba2f
2e8b09c6-3987-40eb-9390-1095eea58eaa,6e2684b5-dd18-4549-8440-7276b577d2b5,,876017f1-7629-48e0-9ce9-20b44276c7d6,Brittany,Stone,brittany.stone@hotmail.com,,+16026132103,+16977427851,,,,Baltimore,OR,BR,54419,UTC,,linkedin,contacted,subscriber,91,False,False,False,True,[],37,https://linkedin.com/in/brittany-stone,2025-03-05T19:33:41.025170,13f891f6-02c5-48a2-bb4f-65f664be06a0
76d40577-ea9f-41c9-92b1-ba0d14097494,6e2684b5-dd18-4549-8440-7276b577d2b5,72ca8fdb-e86e-42e4-8393-b92185669c77,eb9f903e-4cd4-462b-9c0c-0720da83cfc0,Keith,West,keith.west@company.com,,+12133434707,,Designer,Human Resources,,Seattle,,GB,32694,UTC,,word_of_mouth,qualified,subscriber,78,True,False,False,True,"['win_back', 'new_market']",50,,2026-03-31T08:07:55.025217,d53e375b-e751-4c1c-9dd2-2c198336f144
dafd9e93-40cc-470a-97fc-e852e148cadc,6e2684b5-dd18-4549-8440-7276b577d2b5,329cab31-162d-4e40-83a9-f861fac28431,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e,John,Sullivan,john_sullivan@yahoo.com,,+16568955244,+13068788583,Manager,,,Dallas,,MX,,UTC,,content_marketing,unqualified,customer,13,False,False,False,False,['renewal'],42,https://linkedin.com/in/john-sullivan,2026-04-21T17:36:56.025262,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
5efded81-3d7f-4809-ba45-fe3634644c04,6e2684b5-dd18-4549-8440-7276b577d2b5,c885bf03-4053-4b29-a66d-1ea58e84e3cc,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,Olivia,Reed,olivia_reed81@work.org,,+12033400359,+12082123617,COO,,,Dallas,NV,AU,61507,UTC,1980-05-22,other,lost,customer,52,False,False,False,False,"['churned', 'content_downloader', 'renewal', 'cold_lead']",11,,2025-06-11T01:26:46.025325,13f891f6-02c5-48a2-bb4f-65f664be06a0
0359788a-96f3-494a-917a-5e964a572153,6e2684b5-dd18-4549-8440-7276b577d2b5,5373fb0b-43be-4446-9719-8a7d9ad8b50d,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb,Johnny,Gray,johnny_gray@work.org,,+12297984328,+17241593798,Director of Operations,,,Virginia Beach,,US,90446,US/Pacific,,content_marketing,new,lead,70,False,False,False,False,"['existing_customer', 'at_risk', 'upsell', 'churned']",5,https://linkedin.com/in/johnny-gray,2026-01-19T17:12:36.025379,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e
786dfd41-8427-4a8c-b575-69c73739a259,6e2684b5-dd18-4549-8440-7276b577d2b5,1f4c4a8a-7aa6-4d63-a72e-a8ad16cf83d2,9d990953-1d48-4691-9104-88f3d84dc63c,Alexis,Nelson,alexis.nelson@outlook.com,,,,Account Executive,Support,7609 Pine St,Oklahoma City,,IN,,US/Pacific,,content_marketing,new,opportunity,28,False,False,False,True,"['startup', 'pricing_page', 'trial']",38,,2026-07-02T21:59:00.025431,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
fb75712c-e838-4381-a038-b07926ce8105,6e2684b5-dd18-4549-8440-7276b577d2b5,9b5f2080-123b-4a4b-b631-73cdfb21e7a0,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f,Ethan,Brown,ethanbrown@gmail.com,,,+17013075815,Software Developer,Human Resources,1974 Main St,Phoenix,TX,CA,92860,US/Eastern,1983-08-31,other,contacted,churned,0,False,False,False,False,['content_downloader'],15,https://linkedin.com/in/ethan-brown,2025-08-24T11:23:02.025487,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
48b2132a-1a79-4aa7-bbbb-f6e3c424914b,6e2684b5-dd18-4549-8440-7276b577d2b5,8d1e1269-00a8-4d36-b1fd-1c1807477f20,d53e375b-e751-4c1c-9dd2-2c198336f144,Susan,Brown,susanbrown@company.com,susan.brown6@outlook.com,,+12403014915,,,454 Oak Ave,,CA,JP,,US/Central,,social_media,converted,subscriber,81,False,False,True,False,"['webinar_attendee', 'existing_customer', 'seasonal']",38,,2025-11-06T14:47:13.025535,8b51f21b-0da9-4139-8f04-0ef4187ce705
5bcc98e8-2eb1-4ed6-b04d-b19b4706a0f1,6e2684b5-dd18-4549-8440-7276b577d2b5,39d1684f-acfe-4bb5-bf5c-913d32f44419,63c904bb-37e1-42e9-b828-03d273915302,Alan,Wallace,alan_wallace@yahoo.com,alan.wallace@company.com,+15848529964,+14258418050,Consultant,Finance,957 Main Blvd,Sacramento,NC,US,,US/Central,,cold_call,contacted,subscriber,52,False,False,False,False,[],9,,2026-07-20T12:00:10.025586,9d990953-1d48-4691-9104-88f3d84dc63c
d0817359-7c82-48f2-822b-9c1fa9d0b182,6e2684b5-dd18-4549-8440-7276b577d2b5,,d53e375b-e751-4c1c-9dd2-2c198336f144,Howard,Ford,howardford7@hotmail.com,,+19611291151,,Software Developer,Legal,,Columbus,,GB,59957,UTC,,demo_request,qualified,marketing_qualified_lead,28,True,False,False,False,"['win_back', 'pricing_page', 'at_risk', 'bulk_order']",12,,2025-11-01T01:42:10.025639,13f891f6-02c5-48a2-bb4f-65f664be06a0
ab04acb6-628b-447c-89b4-f2edfbfe75a5,6e2684b5-dd18-4549-8440-7276b577d2b5,,13f891f6-02c5-48a2-bb4f-65f664be06a0,Christine,Nguyen,christine.nguyen@outlook.com,,+12714485476,,Analyst,,7498 Oak Blvd,San Diego,,JP,,US/Pacific,1995-06-26,trade_show,qualified,subscriber,3,False,False,False,True,['seasonal'],27,,2026-04-10T00:36:18.025697,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
13f91c5b-47fe-42e5-8d62-04c83d087cc6,6e2684b5-dd18-4549-8440-7276b577d2b5,51799094-b05c-4065-8cb7-c74a325090ce,eb9f903e-4cd4-462b-9c0c-0720da83cfc0,Anthony,Green,anthony_green@outlook.com,anthonygreen@yahoo.com,,,COO,Design,9727 Main St,Atlanta,KS,GB,,US/Eastern,1960-03-01,demo_request,converted,churned,65,False,False,False,False,"['nurture', 'content_downloader', 'demo', 'cross_sell']",3,,2026-03-15T09:43:18.025755,7223e10a-b124-4a7f-a342-f0f59020ba2f
b6b1030e-862d-4df9-9243-a350931ef418,6e2684b5-dd18-4549-8440-7276b577d2b5,79f3cfda-4232-45e3-b207-4cb9edb32587,63c904bb-37e1-42e9-b828-03d273915302,Larry,Scott,larry_scott@outlook.com,,+12383353666,,Manager,,,Atlanta,,GB,,US/Eastern,,content_marketing,qualified,churned,42,False,False,False,True,['cross_sell'],25,,2025-12-21T20:58:40.025799,d53e375b-e751-4c1c-9dd2-2c198336f144
79de6c4d-6b26-478f-b7c9-27d1d405f11d,6e2684b5-dd18-4549-8440-7276b577d2b5,9b5f2080-123b-4a4b-b631-73cdfb21e7a0,d53e375b-e751-4c1c-9dd2-2c198336f144,Janice,Rogers,janicerogers@gmail.com,janice.rogers@outlook.com,,,Project Manager,,,Chicago,IN,US,24325,US/Eastern,,website,converted,subscriber,47,False,False,False,False,"['startup', 'demo']",7,,2025-06-10T11:51:25.025845,63c904bb-37e1-42e9-b828-03d273915302
720d0919-e684-4e39-a0b4-f1f26d9d82a0,6e2684b5-dd18-4549-8440-7276b577d2b5,354c92ee-b7a7-4582-a9c5-e727027ac048,71030eb2-1621-4863-8e2d-b6184abb7f32,Nicholas,Rivera,nicholas_rivera@gmail.com,,+17330061336,,Sales Representative,Product,,,TX,AU,,US/Central,,linkedin,converted,churned,49,False,False,False,False,"['cold_lead', 'bulk_order', 'new_market']",11,,2025-08-27T17:38:57.025889,d53e375b-e751-4c1c-9dd2-2c198336f144
94bc8088-c7c7-44bd-ac1c-cfdff22975bb,6e2684b5-dd18-4549-8440-7276b577d2b5,65dd6d00-baba-4512-b106-9e779ed6e9fc,f26bd177-029d-4863-993c-dfebe5004897,Eric,Reyes,eric.reyes@company.com,,+14465098530,,Support Engineer,,563 Oak Blvd,Wichita,,DE,,UTC,,partner,new,subscriber,97,False,False,False,False,['content_downloader'],35,,2025-05-13T04:52:13.025931,71030eb2-1621-4863-8e2d-b6184abb7f32
757c1ff7-da3b-48b0-9ab9-40b89eaef955,6e2684b5-dd18-4549-8440-7276b577d2b5,,876017f1-7629-48e0-9ce9-20b44276c7d6,Scott,Kim,scottkim63@gmail.com,,,,Senior Manager,,4875 Main St,Tulsa,,JP,,US/Central,,word_of_mouth,contacted,customer,97,False,False,False,False,['demo'],10,,2025-12-31T23:35:03.025981,8b51f21b-0da9-4139-8f04-0ef4187ce705
14342757-0a82-4ddc-b140-fd20d4f1320d,6e2684b5-dd18-4549-8440-7276b577d2b5,,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb,Amy,Lewis,amylewis@company.com,amy.lewis@work.org,+12557278826,+14174640455,Marketing Specialist,Human Resources,1142 Pine St,,,GB,87027,US/Pacific,,other,contacted,lead,38,False,False,False,False,"['low_priority', 'win_back']",27,,2025-02-08T07:34:45.026029,7675c849-0f1f-4fa3-923c-f392ea4a2f35
48ff26cc-42ba-45c8-9ac4-020b9a823c7e,6e2684b5-dd18-4549-8440-7276b577d2b5,,63c904bb-37e1-42e9-b828-03d273915302,Danielle,Ortiz,danielle.ortiz16@work.org,danielle.ortiz63@gmail.com,+15893322890,+19040876971,Finance Manager,Security,,,,US,,US/Central,,referral,new,subscriber,24,True,False,False,False,[],20,,2026-05-27T05:31:01.026071,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb
a2ee03d7-1cb1-490f-aee1-3a6ab4d74186,6e2684b5-dd18-4549-8440-7276b577d2b5,3dcfad1d-76f8-4bae-87a2-eb67d31fbdaa,f26bd177-029d-4863-993c-dfebe5004897,Bruce,Graham,brucegraham@gmail.com,bruce_graham@work.org,+18093621488,+18146399331,,Marketing,7837 Pine Blvd,New Orleans,WA,AU,18050,US/Pacific,,demo_request,qualified,customer,83,False,False,False,False,"['nurture', 'high_priority']",44,,2025-04-07T01:26:11.026128,8b51f21b-0da9-4139-8f04-0ef4187ce705
5417a081-8231-4747-af50-64a224251dc5,6e2684b5-dd18-4549-8440-7276b577d2b5,,f26bd177-029d-4863-993c-dfebe5004897,Anthony,Long,anthony.long@outlook.com,,+17492461318,+12283633263,CEO,,,Washington DC,,GB,,UTC,,linkedin,contacted,customer,0,False,False,False,False,"['win_back', 'new_market', 'bulk_order', 'renewal']",4,https://linkedin.com/in/anthony-long,2026-03-27T10:31:04.026185,7223e10a-b124-4a7f-a342-f0f59020ba2f
efdec613-118f-4b8c-8308-452e61ab6027,6e2684b5-dd18-4549-8440-7276b577d2b5,0e8738be-e744-4412-a9eb-10054ab50887,13f891f6-02c5-48a2-bb4f-65f664be06a0,Keith,Bell,keith_bell@outlook.com,,+15401789737,,Director of Marketing,,,Colorado Springs,LA,IN,,US/Eastern,1960-04-25,webinar,converted,subscriber,20,False,False,False,False,"['seasonal', 'cold_lead']",32,https://linkedin.com/in/keith-bell,2025-05-20T07:19:06.026246,d53e375b-e751-4c1c-9dd2-2c198336f144
b5a485af-eccc-4e2b-b3d1-69291d7c9731,6e2684b5-dd18-4549-8440-7276b577d2b5,41b12654-1264-4986-bd69-82d47e005c81,eb9f903e-4cd4-462b-9c0c-0720da83cfc0,Sandra,Rodriguez,sandra.rodriguez@gmail.com,,+16947163408,,Director of Marketing,Support,3036 Pine St,Baltimore,IN,GB,88386,US/Central,,other,qualified,subscriber,79,False,False,False,False,"['content_downloader', 'existing_customer', 'hot_lead', 'upsell']",35,https://linkedin.com/in/sandra-rodriguez,2025-03-05T17:35:15.026299,9d990953-1d48-4691-9104-88f3d84dc63c
5046e158-c6c6-46d7-8723-1f9bfb15ecf9,6e2684b5-dd18-4549-8440-7276b577d2b5,,876017f1-7629-48e0-9ce9-20b44276c7d6,Jose,Myers,josemyers@work.org,,+14612514309,+14894598266,Marketing Specialist,Administrative,,Philadelphia,FL,JP,35296,US/Central,,email_campaign,contacted,subscriber,88,False,False,False,True,[],22,https://linkedin.com/in/jose-myers,2025-08-22T01:16:37.026346,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
dc10b59a-761f-4ab8-a2a7-1aa48e8f7539,6e2684b5-dd18-4549-8440-7276b577d2b5,d90d67e4-48d6-4f52-ae1b-e6192c6f74cc,9d990953-1d48-4691-9104-88f3d84dc63c,Larry,Sanchez,larry.sanchez@hotmail.com,larrysanchez@yahoo.com,+19921552438,,Architect,Marketing,,,,JP,58163,UTC,,partner,unqualified,marketing_qualified_lead,60,False,False,True,False,"['vip', 'low_priority', 'cross_sell', 'win_back']",33,https://linkedin.com/in/larry-sanchez,2025-02-20T11:11:21.026397,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
0bfa33f6-8a9c-4ab6-b08f-bccfe8761c8c,6e2684b5-dd18-4549-8440-7276b577d2b5,01cd5d4c-65ef-4cbf-b25b-84a0c4bd39d2,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb,Jonathan,Richardson,jonathan_richardson@gmail.com,,+19097443131,+18896267178,,,,San Jose,CA,JP,,UTC,,referral,lost,marketing_qualified_lead,18,False,False,False,False,"['enterprise', 'content_downloader', 'nurture', 'referral_partner']",48,,2025-06-30T04:15:19.026453,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
178f892e-2640-4534-b77c-ae99d8d235df,6e2684b5-dd18-4549-8440-7276b577d2b5,,8b51f21b-0da9-4139-8f04-0ef4187ce705,Brian,Garcia,briangarcia44@hotmail.com,,+16917760210,,,Design,,Long Beach,,JP,,UTC,1979-08-14,demo_request,qualified,opportunity,63,False,False,False,True,"['nurture', 'trial']",16,,2025-08-09T19:49:27.026524,f26bd177-029d-4863-993c-dfebe5004897
35f1e702-458f-4b8a-81fd-3118f8d8574f,6e2684b5-dd18-4549-8440-7276b577d2b5,e0067dbf-639c-4915-9f31-ca031e51f230,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f,Ann,Stone,ann_stone@hotmail.com,ann.stone@hotmail.com,+17571029656,,CTO,Marketing,7102 Pine Blvd,Colorado Springs,,AU,,US/Central,1971-10-06,word_of_mouth,contacted,lead,82,False,False,False,False,"['demo', 'referral_partner', 'enterprise', 'high_priority']",0,,2026-05-06T13:45:37.026589,8b51f21b-0da9-4139-8f04-0ef4187ce705
a05f71da-7829-4a5a-bfec-9d7ddb91e163,6e2684b5-dd18-4549-8440-7276b577d2b5,e81caa7d-d624-4f61-a640-8ecbd25e6fe0,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb,Christina,Morales,christina.morales@outlook.com,christina.morales@company.com,,,Software Developer,,5390 Pine St,,,MX,61458,US/Pacific,,content_marketing,unqualified,sales_qualified_lead,74,False,False,False,False,"['seasonal', 'vip', 'high_priority', 'renewal']",40,https://linkedin.com/in/christina-morales,2025-05-12T22:12:22.026652,7675c849-0f1f-4fa3-923c-f392ea4a2f35
d68705a6-9db4-4d35-bf17-2a4c482c7ecd,6e2684b5-dd18-4549-8440-7276b577d2b5,bf7872a0-3d26-445b-8eb8-80751ff502ed,63c904bb-37e1-42e9-b828-03d273915302,Lori,Price,loriprice@gmail.com,,,,VP Marketing,Data Science,4855 Oak St,Tampa,,IN,,US/Pacific,,email_campaign,unqualified,churned,89,False,False,False,True,['new_market'],50,,2026-02-12T00:17:31.026705,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e
f973b349-e34f-4c91-a560-09ea549b3fcd,6e2684b5-dd18-4549-8440-7276b577d2b5,ce0d981f-b498-4143-a9ce-a2bd998c9f91,7675c849-0f1f-4fa3-923c-f392ea4a2f35,Alan,Griffin,alan.griffin@gmail.com,alan.griffin95@hotmail.com,+13261021526,+13674823413,,Design,7572 Pine Blvd,Fresno,NV,MX,22109,US/Eastern,,content_marketing,qualified,marketing_qualified_lead,75,False,False,False,False,[],22,,2026-01-09T11:45:24.026758,8b51f21b-0da9-4139-8f04-0ef4187ce705
dea9b974-f1b1-4222-acc2-98af14e11815,6e2684b5-dd18-4549-8440-7276b577d2b5,,13f891f6-02c5-48a2-bb4f-65f664be06a0,Helen,Wright,helenwright@work.org,,+13759844103,+19615814004,,Finance,4379 Main St,Philadelphia,AZ,JP,,US/Eastern,1967-02-01,website,new,sales_qualified_lead,85,False,False,False,False,"['hot_lead', 'trial', 'demo', 'win_back']",11,https://linkedin.com/in/helen-wright,2026-07-31T10:24:46.026819,876017f1-7629-48e0-9ce9-20b44276c7d6
50c0de55-2d51-495e-931f-a0ad2f27e849,6e2684b5-dd18-4549-8440-7276b577d2b5,c83edafb-e5db-4270-b570-ec0938c7f6fa,8b51f21b-0da9-4139-8f04-0ef4187ce705,Vincent,Torres,vincent.torres@company.com,,+16370042014,,Director of Sales,Engineering,1344 Oak Ave,Dallas,,US,,US/Eastern,,other,converted,opportunity,73,False,False,False,True,[],45,,2026-07-24T00:20:05.026863,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
3d92d150-fae3-42f2-8336-35ff536f1837,6e2684b5-dd18-4549-8440-7276b577d2b5,3620c053-7943-4e32-9e69-c83f90f67ca3,63c904bb-37e1-42e9-b828-03d273915302,Brian,Foster,brian.foster@company.com,,+13081873250,,Operations Manager,,2801 Pine St,New Orleans,,BR,49127,US/Eastern,,trade_show,contacted,opportunity,15,False,False,False,False,"['webinar_attendee', 'high_priority', 'referral_partner']",38,https://linkedin.com/in/brian-foster,2026-04-09T23:24:53.026915,9d990953-1d48-4691-9104-88f3d84dc63c
ef56b8cd-3b23-4dd4-8c3c-99c798a53a60,6e2684b5-dd18-4549-8440-7276b577d2b5,,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f,Bryan,Young,bryan.young@yahoo.com,,+17345958100,+13910578656,Customer Success Manager,,,Fort Worth,,DE,48989,UTC,,referral,contacted,subscriber,22,False,False,False,False,['enterprise'],28,https://linkedin.com/in/bryan-young,2025-04-04T05:47:34.026960,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
4f3dbe66-dcc3-4953-b145-a6721098e43e,6e2684b5-dd18-4549-8440-7276b577d2b5,7a935d81-463a-4943-9ad7-3b0b31c8c3a9,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f,Patrick,Frazier,patrick_frazier@hotmail.com,,+16888604777,,Executive Assistant,Engineering,,Portland,CA,DE,,UTC,,word_of_mouth,unqualified,sales_qualified_lead,99,False,False,False,False,"['churned', 'bulk_order', 'referral_partner', 'win_back']",5,,2026-05-03T08:48:02.027006,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb
e3b8b12e-5c38-4c09-9989-33f6ae71b93f,6e2684b5-dd18-4549-8440-7276b577d2b5,e747348c-9493-424f-9a24-f30d6d2c0ea2,f26bd177-029d-4863-993c-dfebe5004897,Gregory,Campbell,gregory.campbell25@outlook.com,,+14172616813,+15026934339,Senior Engineer,,7819 Oak St,Phoenix,TX,AU,36988,US/Eastern,1987-05-16,partner,lost,lead,5,False,False,False,False,[],7,https://linkedin.com/in/gregory-campbell,2026-08-06T03:48:42.027065,7675c849-0f1f-4fa3-923c-f392ea4a2f35
